IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2005390237,120.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SELAYA,43.20415300,-3.76483800,2005-03-20,0,0,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),0,0,0,0,14400
2002150818,120.0,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.71282700,-8.84571400,2002-06-30,945,1695,4,Provocados por cazadores para facilitar la caza,61,6,3,0,868884
2001370084,120.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PEREÑA DE LA RIBERA,41.23234900,-6.52363800,2001-08-07,1875,2355,4,Sin datos,65,3,1,0,0
2006151088,120.0,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.66946800,-8.91964000,2006-07-19,175,1350,4,Otras motivaciones,12,2,1,0,0
2005240287,119.94,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,QUINTANA DEL CASTILLO,42.66043200,-6.00289600,2005-03-13,265,371,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,44,8,1,0,0
2013240040,119.7,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.72489800,-6.90228400,2013-04-25,1980,2760,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),13,1,1,0,0
2006490190,119.43,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,SAMIR DE LOS CAÑOS,41.65758900,-6.11447700,2006-08-04,360,1945,4,Provocados contra el acotamiento de la caza,76,7,9,0,0
2011331256,119.42,0,0,ASTURIAS,ASTURIAS,ORIENTE,PARRES,43.41672800,-5.23060500,2011-10-01,1485,1594,4,Provocados por venganzas,29,0,3,0,13868
2003230116,119.3,0,0,ANDALUCIA,JAEN,SIERRA DE SEGURA,ORCERA,38.44938900,-2.81938800,2003-07-29,325,570,4,Provocados por cazadores para facilitar la caza,107,2,8,50952,765516
2004140073,119.18,0,0,ANDALUCIA,CORDOBA,VALLE DEL GUADIATO,VILLAVICIOSA DE CÓRDOBA,38.01563300,-5.00681100,2004-07-23,725,2160,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),127,12,7,0,8748
2008320303,119.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,VEREA,42.08745900,-8.04065700,2008-02-12,730,955,4,Sin datos,13,3,0,0,515908
2001450145,119.0,0,0,CASTILLA-MANCHA,TOLEDO,TALAVERA,TALAVERA DE LA REINA,39.95584000,-4.84741300,2001-07-22,125,215,5,RAYO,88,7,3,0,2860
2005271137,119.0,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.53061800,-7.06885400,2005-12-23,825,830,4,Sin datos,18,3,0,0,0
2007384010,118.64,0,3,CANARIAS,S.C. TENERIFE,LA GOMERA,ALAJERÓ,28.05508500,-5.24597200,2007-07-27,5970,7490,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),209,20,5,0,0
2007060042,118.45,0,0,EXTREMADURA,BADAJOZ,LA SERENA,ZALAMEA DE LA SERENA,38.60562400,-5.70830700,2007-07-01,285,450,3,MOTORES Y MÁQUINAS (COSECHADORAS),43,9,3,0,0
2013240313,118.32,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,VILLABLINO,43.00047800,-6.39020100,2013-09-26,888,1067,4,Provocados por pastores y ganaderos para regenerar el pasto,31,1,1,0,0
2005362669,118.1,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,"NEVES, AS",42.10378400,-8.39736200,2005-08-15,1020,1400,4,Provocados por pirómanos,71,8,6,103832,152740
2003100218,118.0,0,1,EXTREMADURA,CACERES,MONFRAGUE,MALPARTIDA DE PLASENCIA,40.00559600,-6.06975000,2003-07-06,190,365,5,RAYO,77,7,2,0,0
2007060174,118.0,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,HINOJOSA DEL VALLE,38.47529600,-6.21216700,2007-06-29,187,207,3,MOTORES Y MÁQUINAS (COSECHADORAS),44,11,2,0,0
2007320138,118.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CARBALLEDA DE VALDEORRAS,42.31977800,-6.84826000,2007-04-12,220,320,5,RAYO,39,0,2,0,0
2001321046,118.0,0,0,GALICIA,OURENSE,VERIN-VIANA,OÍMBRA,41.86497100,-7.57348900,2001-08-23,815,1250,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,57,5,9,0,0
2011322406,117.59,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARIÑO DE CONSO,42.16735600,-7.19935800,2011-10-17,1730,2030,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,5,1,0,0,0
2012330854,117.56,0,0,ASTURIAS,ASTURIAS,OVIEDO,QUIRÓS,43.15496200,-5.98277000,2012-03-26,1437,1447,4,Provocados por pastores y ganaderos para regenerar el pasto,10,3,1,0,0
2009340123,117.21,0,0,CASTILLA Y LEON,PALENCIA,CERRATO,BALTANAS,41.90476100,-4.20929600,2009-07-16,866,1661,3,MOTORES Y MÁQUINAS (COSECHADORAS),70,15,6,0,0
2003390059,117.2,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793000,-3.54678200,2003-03-10,6947,6948,5,RAYO,9,0,0,280,440604
2004290113,117.0,0,0,ANDALUCIA,MALAGA,SERRANIA DE RONDA,IGUALEJA,36.64756200,-5.10137800,2004-07-31,3141,2301,4,Sin datos,241,11,8,404716,373144
2003130093,117.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,NAVALPINO,39.25741700,-4.61765100,2003-07-23,560,650,4,Sin datos,88,14,11,0,0
2012270706,116.97,0,0,GALICIA,LUGO,TERRA DE LEMOS,"SAVIÑAO, O",42.66788500,-7.61790500,2012-09-22,572,1322,4,Sin datos,81,11,10,0,877768
2012390443,116.85,0,0,CANTABRIA,CANTABRIA,COMARCA 3,RIONANSA,43.22185700,-4.41931900,2012-03-28,1125,1140,4,Provocados por pastores y ganaderos para regenerar el pasto,14,0,0,1264,79740
2008200014,116.63,0,0,EUSKADI,GUIPUZCOA,DONOSTIALDEA,DONOSTIA-SAN SEBASTIÁN,43.30754700,-2.07571900,2008-02-24,419,525,2,FUMADORES,64,8,0,0,64507
2007331096,116.3,0,0,ASTURIAS,ASTURIAS,NARCEA,DEGAÑA,42.95063600,-6.56410500,2007-10-21,1078,1638,4,Sin datos,56,6,4,0,0
2006331732,116.22,0,0,ASTURIAS,ASTURIAS,OVIEDO,SALAS,43.41509800,-6.24871600,2006-11-15,2518,4362,4,Otras motivaciones,90,20,4,0,103868
2001320672,116.2,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.15235400,-7.16145300,2001-07-31,590,1530,5,RAYO,72,5,5,0,468572
2010390087,116.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,MIERA,43.28749000,-3.71645300,2010-02-26,0,1380,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,104284
2004361685,116.0,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,"NEVES, AS",42.12099600,-8.42208300,2004-06-17,705,740,4,Provocados por pirómanos,38,6,8,89640,559408
2010330547,116.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.03080200,-6.60282700,2010-03-17,1105,1146,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,12,1,1,0,0
2005240674,116.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001000,-6.37204700,2005-08-06,1140,3120,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),59,0,3,0,0
2003130105,116.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,ALCOLEA DE CALATRAVA,38.97926000,-4.11859900,2003-08-03,575,1355,1,RAYO,37,8,0,0,0
2010150426,115.98,0,0,GALICIA,A CORUÑA,FISTERRA,DUMBRÍA,43.00686000,-9.05352200,2010-08-07,693,1307,4,Sin datos,61,7,2,0,766268
2003250060,115.88,0,0,CATALUÑA,LLEIDA,L URGELL,OSSÓ DE SIÓ,41.74862600,1.14846000,2003-07-01,550,3245,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),233,39,6,0,0
2011240598,115.8,0,0,CASTILLA Y LEON,LEON,LEON,S ANDRES DEL RABANEDO,42.61809500,-5.67218300,2011-10-19,492,672,2,HOGUERAS,11,2,2,0,0
2003040061,115.69,0,0,ANDALUCIA,ALMERIA,LEVANTE ALMERIENSE,CUEVAS DEL ALMANZORA,37.35736200,-1.73277800,2003-07-08,395,1430,4,Sin datos,164,11,13,61276,104412
2011390410,115.65,0,0,CANTABRIA,CANTABRIA,COMARCA 10,RUESGA,43.28750700,-3.56921600,2011-03-25,1920,2280,4,Provocados por pastores y ganaderos para regenerar el pasto,13,1,0,6184,266232
2009370304,115.5,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,CEREZAL DE PEÑAHORCADA,41.14674900,-6.65331400,2009-08-15,219,234,1,RAYO,170,6,6,0,0
2005270508,115.35,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.38019400,-7.20189900,2005-07-20,595,1735,5,RAYO,7,0,1,0,0
2012430140,115.22,0,0,CATALUÑA,TARRAGONA,PRIORAT,CABACÉS,41.24091400,0.76780600,2012-06-27,2708,4277,1,RAYO,338,36,12,0,0
2006110068,115.1,0,0,ANDALUCIA,CADIZ,CAMPO DE GIBRALTAR,"BARRIOS, LOS",36.25371800,-5.52101300,2006-07-22,1737,5537,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),257,12,12,0,0
2005490102,115.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.21950900,-6.84344200,2005-02-02,1260,1620,4,Provocados por pastores y ganaderos para regenerar el pasto,3,0,0,0,0
2010390153,115.0,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.15120700,-3.76463200,2010-02-23,1020,1110,4,Provocados por pastores y ganaderos para regenerar el pasto,21,0,1,2208,217524
2003240407,115.0,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,IGUEÑA,42.73806600,-6.26531700,2003-09-18,2766,3111,4,Provocados por venganzas,118,7,4,0,277904
2005240522,115.0,0,0,CASTILLA Y LEON,LEON,LA BAÑEZA,CASTROCALBON,42.22715600,-6.04498100,2005-06-20,286,1455,4,Sin datos,76,8,1,0,0
2006100376,115.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,PLASENCIA,40.07974800,-6.02142500,2006-08-29,1470,2145,5,RAYO,155,3,7,0,0
2002390172,115.0,0,0,CANTABRIA,CANTABRIA,COMARCA 3,RIONANSA,43.22185700,-4.41931900,2002-01-26,601,661,4,Provocados por pastores y ganaderos para regenerar el pasto,16,1,0,1592,963248
2004490604,115.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.19950900,-6.77702400,2004-11-23,1380,1500,4,Provocados por pastores y ganaderos para regenerar el pasto,2,0,0,0,0
2004160112,115.0,0,0,CASTILLA-MANCHA,CUENCA,MANCHA BAJA,VILLAESCUSA DE HARO,39.56380900,-2.52910700,2004-07-29,885,1755,1,RAYO,197,15,9,135904,288896
2005490490,115.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.06704900,-6.98502200,2005-05-08,330,360,4,Sin datos,14,1,0,4108,0
2005322707,115.0,0,0,GALICIA,OURENSE,A LIMIA,BALTAR,42.43266600,-8.04739700,2005-08-07,475,590,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,50,5,6,0,0
2012390458,115.0,0,0,CANTABRIA,CANTABRIA,COMARCA 7,ARENAS DE IGUÑA,43.17898700,-4.09196700,2012-03-28,2760,2805,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,1,0,306248
2002240338,115.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.54609800,-6.99208300,2002-08-14,3109,3109,4,Sin datos,127,6,7,0,0
2011321714,115.0,0,0,GALICIA,OURENSE,VERIN-VIANA,"MEZQUITA, A",42.05371200,-7.02808800,2011-09-26,612,2980,4,Otras motivaciones,77,11,15,0,46132
2001322765,115.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MANZANEDA,42.31064700,-7.23928600,2001-12-15,510,615,4,Provocados por pastores y ganaderos para regenerar el pasto,13,0,0,0,0
2003240207,115.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.38287700,-6.67131200,2003-08-01,665,715,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),32,4,4,0,0
2009390034,114.85,0,0,CANTABRIA,CANTABRIA,COMARCA 9,VILLACARRIEDO,43.22412600,-3.83186300,2009-02-04,450,570,4,Provocados por pastores y ganaderos para regenerar el pasto,10,0,0,2884,103604
2012320945,114.77,0,0,GALICIA,OURENSE,A LIMIA,ENTRIMO,41.97762000,-8.10704100,2012-03-30,395,580,4,Provocados por pastores y ganaderos para regenerar el pasto,51,4,8,0,189344
2006361794,114.7,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,CATOIRA,42.66381300,-8.70183500,2006-08-10,490,620,4,Provocados por pirómanos,21,4,1,53284,2429580
2006390371,114.67,0,0,CANTABRIA,CANTABRIA,COMARCA 4,"TOJOS, LOS",43.16832200,-4.25309500,2006-11-25,7080,7533,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),64,3,1,15152,89886
2010320640,114.59,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MANZANEDA,42.28369300,-7.15909300,2010-08-11,1002,3889,4,Provocados por pastores y ganaderos para regenerar el pasto,110,5,12,0,0
2011120081,114.12,0,0,C. VALENCIANA,CASTELLON,L ALT MAESTRAT,ALBOCÀSSER,40.37514500,0.01818200,2011-10-08,1105,7820,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),101,0,9,0,0
2002480086,114.05,0,0,EUSKADI,VIZCAYA,ENCARTACIONES,GALDAMES,43.26429900,-3.09745200,2002-02-03,0,1650,4,Sin datos,68,3,0,11468,1997956
2003090125,114.0,0,0,CASTILLA Y LEON,BURGOS,ESPINOSA DE LOS MONTEROS,VALLE DE MENA,43.11553200,-3.27014800,2003-08-13,1050,1170,4,Sin datos,87,12,6,0,91932
2009240250,114.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BARJAS,42.63499900,-6.96108900,2009-03-21,577,754,4,Sin datos,27,0,3,0,0
2013390414,114.0,0,1,CANTABRIA,CANTABRIA,COMARCA 11,VOTO,43.35331500,-3.45138300,2013-10-26,0,2220,4,Provocados por pastores y ganaderos para regenerar el pasto,46,1,3,50148,98988
2003240230,114.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.71721900,-6.91779800,2003-08-04,2169,2169,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),44,3,2,0,0
2001060318,114.0,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,AZUAGA,38.26471800,-5.64664500,2001-06-22,375,495,3,TRABAJOS FORESTALES,67,8,1,0,0
2011240583,114.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.76074000,-6.81941800,2011-10-17,4404,5983,4,Sin datos,95,6,5,0,0
2005490715,114.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,GALENDE,42.13985100,-6.72970400,2005-08-24,21780,23460,6,RAYO,137,2,5,0,0
2005430075,113.91,0,0,CATALUÑA,TARRAGONA,BAIX CAMP,"BORGES DEL CAMP, LES",41.19191700,1.01367500,2005-04-10,1331,3129,2,HOGUERAS,312,95,5,0,0
2003100107,113.82,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,CECLAVÍN,39.82758700,-6.81333400,2003-06-12,270,330,3,TRABAJOS FORESTALES,80,4,2,0,0
2002200043,113.8,0,0,EUSKADI,GUIPUZCOA,UROLA-KOSTALDEA,AZPEITIA,43.16477700,-2.25854700,2002-02-01,765,885,5,RAYO,18,4,0,0,1092052
2009240293,113.7,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BARJAS,42.61063300,-6.92325400,2009-03-24,1575,1575,6,RAYO,49,3,4,0,0
2010250090,113.5,0,0,CATALUÑA,LLEIDA,VAL D ARAN,BAUSEN,42.84346700,0.71583800,2010-03-15,3225,4575,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),27,4,0,0,0
2009230084,113.3,0,0,ANDALUCIA,JAEN,SIERRA MAGINA,JÓDAR,37.81944900,-3.33274900,2009-07-26,1585,2560,2,QUEMA AGRÍCOLA (QUEMA DE RESTOS DE PODA),150,7,8,0,0
2002390091,113.0,0,0,CANTABRIA,CANTABRIA,COMARCA 4,CABUÉRNIGA,43.21396600,-4.30307800,2002-01-26,195,254,4,Provocados por pastores y ganaderos para regenerar el pasto,14,2,0,2084,54472
2008390183,113.0,0,0,CANTABRIA,CANTABRIA,COMARCA 3,LAMASÓN,43.22930100,-4.49240500,2008-02-17,630,1110,4,Provocados por pastores y ganaderos para regenerar el pasto,25,0,2,9664,251540
2005390081,113.0,0,0,CANTABRIA,CANTABRIA,COMARCA 4,RUENTE,43.23884000,-4.23627400,2005-03-19,480,510,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),6,0,0,1718,0
2002060261,113.0,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,ZAFRA,38.41430600,-6.43849900,2002-08-02,1020,1080,5,RAYO,43,5,0,0,96000
2007390290,113.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,VILLACARRIEDO,43.22412600,-3.83186300,2007-12-22,960,1050,4,Provocados por pastores y ganaderos para regenerar el pasto,7,0,0,2272,92908
2007450375,113.0,0,0,CASTILLA-MANCHA,TOLEDO,LA MANCHA,VILLARRUBIA DE SANTIAGO,40.01798300,-3.29226400,2007-10-18,215,260,2,QUEMA PARA REG. PASTOS (QUEMAS DE HERBÁCEAS),15,4,0,905,3277
2005100062,112.85,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,ARROYOMOLINOS DE LA VERA,40.05126700,-5.87195900,2005-01-18,1165,1170,5,RAYO,17,1,0,0,2472104
2001361470,112.65,0,2,GALICIA,PONTEVEDRA,CALDAS-O SALNES,VILAGARCÍA DE AROUSA,42.63476000,-8.74637000,2001-09-07,760,2705,4,Sin datos,121,0,4,0,623488
2012290161,112.26,0,0,ANDALUCIA,MALAGA,LA AXARQUIA,CANILLAS DE ACEITUNO,36.88023900,-4.08354300,2012-08-24,1680,3270,4,Sin datos,302,20,17,0,0
2009240375,112.1,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,ROBLA LA,42.80920500,-5.52700000,2009-04-05,1163,1444,6,RAYO,34,4,8,0,0
2007490247,112.0,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,FIGUERUELA DE ARRIBA,41.87539100,-6.41157500,2007-11-02,418,523,4,"Provocados para ahuyentar animales (lobos, jabalíes)",33,5,6,0,0
2001100705,112.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,CABEZUELA DEL VALLE,40.16889000,-5.77671100,2001-09-09,7090,7210,4,Sin datos,108,9,8,0,0
2005322967,112.0,0,0,GALICIA,OURENSE,VERIN-VIANA,"GUDIÑA, A",42.36396600,-7.52066100,2005-08-18,345,475,4,Provocados por cazadores para facilitar la caza,38,4,0,0,0
2006270563,112.0,0,0,GALICIA,LUGO,TERRA DE LEMOS,CARBALLEDO,42.53635900,-7.73963500,2006-08-08,720,800,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,79,13,3,5296,76924
2005370346,112.0,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,ALDEACIPRESTE,40.42068900,-5.88693900,2005-07-16,460,550,4,Sin datos,92,0,4,0,91040
2005323018,112.0,0,0,GALICIA,OURENSE,VERIN-VIANA,MONTERREI,42.35799300,-7.36536300,2005-08-19,700,940,4,Vandalismo,31,2,8,0,0
2011322204,111.67,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,RUBIÁ,42.47285800,-6.92069100,2011-10-12,823,1676,4,Provocados por cazadores para facilitar la caza,42,10,0,0,5831960
2012240113,111.5,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.72050300,-6.87902700,2012-02-24,1656,1812,4,Provocados por pastores y ganaderos para regenerar el pasto,3,1,1,0,0
2010331321,111.4,0,0,ASTURIAS,ASTURIAS,NARCEA,IBIAS,43.06862600,-6.81623300,2010-05-23,295,3075,4,Provocados por pastores y ganaderos para regenerar el pasto,27,1,2,0,3580
2013390314,111.25,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.21558100,-3.65277100,2013-05-26,0,1220,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,69548
2009370302,111.2,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLAR DE PERALONSO,41.05880900,-6.16725600,2009-08-15,642,4751,1,RAYO,55,2,0,0,0
2003400040,111.02,0,0,CASTILLA Y LEON,SEGOVIA,NAVAFRIA,SANTIUSTE DE PEDRAZA,41.07462800,-3.91064900,2003-08-05,1005,1255,1,RAYO,82,15,1,0,0
2002450225,111.0,0,0,CASTILLA-MANCHA,TOLEDO,SAGRA-TOLEDO,ESCALONA,40.15233200,-4.38930900,2002-08-23,135,220,2,ESCAPE DE VERTEDERO,20,4,4,0,0
2010331615,110.9,0,0,ASTURIAS,ASTURIAS,NARCEA,IBIAS,43.09006700,-6.80782900,2010-09-06,1394,1424,4,Provocados por pastores y ganaderos para regenerar el pasto,53,0,5,0,74576
2005290200,110.54,0,0,ANDALUCIA,MALAGA,SERRANIA DE RONDA,"BURGO, EL",36.81393700,-4.95487900,2005-08-09,480,3180,2,FUMADORES,169,8,9,45559,867188
2001060118,110.5,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,BADAJOZ,38.94863700,-6.98050100,2001-07-07,230,270,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,29,5,2,0,0
2013500092,110.46,0,0,ARAGON,ZARAGOZA,ZARAGOZA,ZARAGOZA,41.80497800,-1.00562000,2013-09-26,550,820,5,RAYO,65,8,0,0,720
2013430116,110.4,0,0,CATALUÑA,TARRAGONA,RIBERA D EBRE,TIVISSA,41.06926700,0.69966800,2013-09-19,208,253,3,MOTORES Y MÁQUINAS (OTROS),195,35,14,0,0
2003110086,110.33,0,0,ANDALUCIA,CADIZ,CAMPO DE GIBRALTAR,SAN ROQUE,36.23169500,-5.37733800,2003-08-16,438,1380,4,Sin datos,138,9,7,0,0
2010490094,110.2,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,ROELOS DE SAYAGO,41.27289600,-6.16596100,2010-08-25,1030,3310,2,TRABAJOS FORESTALES,59,3,3,2968,0
2009330876,110.14,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.08186600,-6.64444500,2009-03-20,564,844,4,Provocados por pastores y ganaderos para regenerar el pasto,15,1,2,0,0
2011060274,110.14,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,PUEBLA DE LA REINA,38.64814400,-6.06919900,2011-10-20,495,5640,4,Provocados por pirómanos,66,11,5,0,0
2001490222,110.0,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,VILLALCAMPO,41.52837300,-6.05449400,2001-09-06,495,615,4,Sin datos,35,2,1,0,0
2003090014,110.0,0,0,CASTILLA Y LEON,BURGOS,ESPINOSA DE LOS MONTEROS,ESPINOSA DE LOS MONTEROS,43.11429100,-3.59763600,2003-03-20,420,450,4,Provocados por pastores y ganaderos para regenerar el pasto,18,1,1,0,46088
2006050029,110.0,0,0,CASTILLA Y LEON,AVILA,EL TIEMBLO,TIEMBLO EL,40.43129500,-4.54460100,2006-06-06,720,1680,3,TRABAJOS FORESTALES,86,13,6,0,0
2005240711,110.0,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,MURIAS DE PAREDES,42.83703500,-6.19152800,2005-08-16,4184,7244,1,RAYO,92,7,7,0,0
2005240758,110.0,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,CABRILLANES,42.92881900,-6.15245000,2005-08-29,4418,5924,4,Sin datos,193,0,8,0,0
2001240447,110.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001000,-6.37204700,2001-09-08,315,525,4,Sin datos,71,3,1,18200,0
2009100557,110.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,CABEZUELA DEL VALLE,40.22903400,-5.84237100,2009-09-12,1792,5902,1,RAYO,83,3,9,0,0
2010240015,110.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.56847900,-6.96989300,2010-03-16,1560,1740,4,Sin datos,12,1,0,0,0
2001321723,110.0,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARDEVÓS,41.89182800,-7.37678800,2001-09-13,800,1145,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,52,5,5,0,0
2011390107,110.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SARO,43.26559500,-3.80002200,2011-02-09,645,870,4,Provocados por pastores y ganaderos para regenerar el pasto,13,0,0,4840,579744
2004270223,110.0,0,0,GALICIA,LUGO,LUGO-SARRIA,ANTAS DE ULLA,42.75762500,-7.92052100,2004-03-27,510,555,4,Sin datos,16,2,0,108,0
2004490553,110.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,FERMOSELLE,41.28130200,-6.33369400,2004-10-04,2220,4320,4,Sin datos,44,2,5,0,0
2001240522,110.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,POLA DE GORDON LA,42.87603900,-5.69006300,2001-09-16,3300,3360,4,Sin datos,47,2,2,16564,6554964
2006151000,110.0,0,0,GALICIA,A CORUÑA,BARBANZA,"BAÑA, A",42.98559800,-8.71437800,2006-07-17,855,1755,4,Sin datos,43,9,0,0,942108
2003240242,110.0,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,IGUEÑA,42.73806600,-6.26531700,2003-08-05,1590,3045,1,RAYO,30,0,1,0,51764
2013240326,110.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.32473000,-6.68661100,2013-12-06,2053,2053,4,Provocados por cazadores para facilitar la caza,2,0,0,0,0
2003270825,110.0,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,BALEIRA,43.02747800,-7.19562200,2003-08-12,2150,6490,1,RAYO,17,7,8,0,55236
2003321178,110.0,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,SAN CRISTOVO DE CEA,42.49938100,-7.95140800,2003-08-08,790,3265,4,Sin datos,126,23,18,0,1765296
2004330229,110.0,0,0,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.33933400,-6.48244900,2004-02-05,1845,1860,5,RAYO,10,0,1,0,0
2002100236,110.0,0,0,EXTREMADURA,CACERES,HURDES,NUÑOMORAL,40.40769200,-6.25261600,2002-07-15,1010,1655,4,Sin datos,78,0,5,0,471744
2009260098,109.72,0,0,LA RIOJA,LA RIOJA,OJA,EZCARAY,42.25298500,-3.03342300,2009-10-05,805,2755,4,Provocados por pastores y ganaderos para regenerar el pasto,179,11,8,904380,14140
